entity_id,entity_label,relation_id,Question
Q155,Brazil,R17,What a second level division of brazil
Q8875750,Hope,P136,What type of hardcore music is recorded on hope
Q185928,Henry Mancini,R86,What film did henry mancini contribute to
Q3750037,Frano Getaldic-Gundulic,P20,what is frano getaldic-gundulic place of death
Q79419,Monticello,R19,Who a navy officer born in monticello
Q1344,opera,R136,who sings opera
Q14626306,De sterkste man van Nederland,P495,what country is the strongest man in holland from
Q130232,drama film,R136,What is a drama film
Q6156015,Janusz Dobrosz,P21,is janusz dobrosz male or female
Q10445097,Uwe Dreher,P27,Which country was uwe dreher from
Q500403,The Fog,P58,who wrote the film john carpenter the fog
Q6310911,Jumbo Schoeneck,P21,is jumbo schoeneck male or female
Q42973,architect,R106,Who is an italian architect
Q7182063,Phil Keaggy and Sunday Child,P175,who was the artist that made phil keaggy and sundays child
Q2891597,Blow Fly,P50,who is the author of blow fly
Q7587569,St Clair Drake,P20,Where did st clair drake die
Q379128,Plants vs Zombies,P123,who is the publisher of plants vs zombies
Q1257652,IL-2 Sturmovik,P123,who published the computer videogame il-2 sturmovik
Q798370,Steeve Yago,P413,which position does is steeve yago known for playing
Q1345486,Vladimir Istomin,P20,where did vladimir istomin decease
Q863090,Lipps Inc,P264,what label is lipps inc signed with 
Q251862,Angel Reyna,P27,Which nation is Angel reyna from
Q7561913,Sonja Skarstedt,P19,what is sonja skarstedt place of birth
Q484344,progressive metal,R136,progressive metal is the genre of what German heavy metal band
Q3840665,Lunar Womb,P136,What subgenre of metal does lunar womb play
Q7717524,The Big Bluff,P136,what genre of film is the big bluff in
Q2162753,Roland Fraisse,P20,where in france did roland fraisse die in
Q454178,Michael O'Leary,P19,where was michael o'leary born
Q482425,An Englishman in New York,P136,what film genre is an englishman in new york
Q5181138,Craig L Rice,P172,what is craig l rice ethnicity
Q3988015,The Lily of the Tenements,P495,What country was the lily of the tenements filmed in
Q13560755,Sarah Charlesworth,P27,what country is sarah charlesworth from 
Q963580,Taras Stepanenko,P413,what position does taras stepanenko play 
Q7123444,Paddy Crosbie,P21,what is paddy crosbie gender
Q142743,1713 Bancilhon,P397,around which main star does 1713 bancilhon gravitate
Q64,Berlin,R19,what actor was born in berlin
Q16733130,Parvati Nair,P19,Where was parvathy nair born
Q18125,Manchester,R19,which politician was born in manchester
Q97373,Friedhelm Ptok,P27,what is friedhelm ptok nationality
Q6210003,Joe Genewich,P20,where did joe genewich pass away
Q1443454,Francis Montague Holl,P19,Where in the UK was frank holl born
Q10131,Francisco Varallo,P19,where dikd francisco varallo birth take place
Q2986228,sports commentator,R106,Name a sports commentator
Q11366,alternative rock,R136,whats the title of an alternative rock album
Q3071971,Roy Rogers,P27,What was roy rogers' nationality
Q450640,Deborah Henson-Conant,P19,Where was deborah henson born
Q2482954,Orson Pratt,P20,where in utah did orson pratt die
Q663298,The Cat Meow,P495,Where was the movie the cats meow filmed
Q33999,actor,R106,who is a known actor
Q1119175,Yevgeni Makeyev,P19,what is yevgeni makeyev place of birth
Q4875069,Ken Margerum,P413,what position does ken margerum play
Q7693231,Ted Godwin,P27,which country is ted godwin from
Q287817,Jason Donovan,R175,Name an album from the artist jason donovan
Q3045039,West Nipissing,R19,who was born in west nipissing
Q1484696,10647 Meesters,P65,Where was 10647 meesters discovered
Q320232,Cody Cameron,R58,which animated film did cody cameron write 
Q3785056,Her Escape,P495,which country made her escape 
Q132438,black metal,R136,which album is black metal
Q11715599,Jacek Strzemzalski,P20,where did jacek strzemzalski die
Q6174602,Jeff Newman,P19,where is the place jeff newman was born
Q1089251,Bordentown,R19,which artist is from bordentown
Q8047561,Yam Laranas,P27,What is Yam Laranas' nationality
Q6850483,Milan,P58,who wrote milan
Q1445762,Frank Brickowski,P19,which city was frank brickowski born
Q5434041,Fanny Jackson Coppin,P172,Which ethnicity is fanny jackson coppin
Q703469,Walter Braunfels,P1303,Which instrument does walter braunfels play
Q478333,The Green Berets,P162,who produced the green berets
Q38607,6663 Tatebayashi,P196,Where is 6663 tatebayashi located
Q287740,Bright Young Things,P495,what country is the movie bright young things from
Q6607,guitar,R1303,who is a guitar instrumentalist
Q8018529,William Smith,P140,what religion does dr william smith practice
Q338433,Friedrich Naumann Foundation,P138,who was friedrich naumann foundation named after
Q3808316,Jim Caldwell,P19,Where was jim caldwell born
Q1297,Chicago,R19,Who was born in chicago
Q7131019,Panhandle Scandal,P495,which country is panhandle scandal from
Q1757,Helsinki,R19,what person was born in helsinki
Q6024037,Indians,P50,Who authored indians
Q7073327,O Shepherd Speak,P50,Who the author of o shepherd speak
Q1285835,Edmonton Elks,P641,what kind of sport do the edmonton eskimos play
Q240199,Sara Rue,P106,What is the profession of sara rue
Q155190,5261 Eureka,P31,what kind of celestial body is 5261 eureka
Q606120,Henry Whitter,P20,Where did henry whitter die
Q7964301,Walter Bettridge,P20,where did walter bettridge pass away 
Q6273453,Jonathan Hurst,P413,What baseball position does jonathan hurst  play
Q2159057,Robert Usher,P19,Where in the US was robert usher born
Q2502374,Greg Ham,P19,Which city was greg ham born in
Q212862,East River,R177,which bridges span the east river
Q308879,small forward,R413,who has played small forward
Q6397505,Kevin Stitt,R1040,which movie was edited by kevin stitt
Q6543720,Lido,P175,which rock group recorded lido
Q4908346,Bill Burrud,P20,where did bill burrud pass away
Q447713,Ted Raimi,R344,Which film was ted raimi the cinematographer for
Q5304979,Draglade,P136,what type of videogame is draglade
Q130232,drama film,R136,Name a drama film
Q7742036,The Inheritors,P156,what was the next episode after  the inheritors
Q37115,Sonic the Hedgehog,P123,who published sonic the hedgehog
Q7884154,Hide and Seek,P175,who released an album called hide and seek
Q65,Los Angeles,R19,who was born in los angeles
Q64049,Friedrich Tiedemann,P20,which major city did friedrich tiedemann meet his end in
Q498864,Underwater,P364,which european language is underwater spoken in
Q16221981,Luis Pinto,P19,where was luis pinto born
Q144048,Rafa Benitez,P27,what is rafael benitez nationality
Q43199,Omaha,R19,name a person who was born in omaha nebraska
Q1282569,Ed van der Elsken,P20,what was ed van der elsken place of death
Q3521854,The Micronauts,P264,which label is the micronauts with
Q3473393,Uthamaputhiran,P364,what language is spoken in the film uthamaputhiran
Q1191025,9063 Washi,P31,what celestial object is 9063 washi
Q4869232,Jerry Logan,P27,what is the nationality of the man jerry logan
Q960230,Joseph Walker,R344,What movie credits joseph walker as the cinematographer
Q25369,Kobe Bryant,P21,is kobe bryant male or female
Q68125,Charlotte Link,P21,Which is charlotte link gender
Q81520,Pierce Brosnan,R162,What is a movie pierce brosnan produced
Q104319,Seventh-day Adventist Church,P112,who founded the seventh-day adventist church
Q606935,The Swindle,P495,what country is the swindle filmed in 
Q270652,Mika Nakashima,R175,What is mika nakashima known for
Q827502,Bert Vogelstein,P21,what is bert vogelstein gender
Q6698584,Lucy Woodward,R175,What is an album by lucy woodward
Q6070145,Pedro Sempson,P27,what kind of european is pedro sempson
Q532112,Who Saw Him Die,P495,Where was the who saw him die movie filmed
Q3378697,Gerard Smith,P509,what was gerard smith cause of death 
Q488,atomic bombings of Hiroshima and Nagasaki,P276,where did the atomic bombings of hiroshima and nagasaki take place
Q130232,drama film,R136,what are netflix dramas
Q1062846,Chapter 27,P162,who produced chapter 27
Q576635,All the Right Moves,P495,Which country created the film  all the right moves
Q11399,rock music,R136,What is one musician who performs rock music
Q9759,blues,R136,Name a blues artist
Q847142,Pacific Time Zone,R421,what is a place in the san diego county in the pacific time zone
Q3037954,Doug Somner,P413,which football position is doug somner charged of 
Q8068660,Zeke Wrigley,P413,what position is zeke wrigley known for 
Q57464,Abdullah II of Jordan,P40,who is abdullah ii of jordan son
Q3630005,Ekta Kapoor,P21,What is ekta kapoor gender
Q4054452,Abdelhamid Sharaf,P21,what is the sex of abdelhamid sharaf
Q729268,Norman Myers,P27,what is the nationality of norman myers
Q737886,27130 Dipaola,P31,what is 27130 dipaola
Q1997881,Oh Yoko,P676,who was the lyricist for oh yoko
Q2698704,Kuroneko,P364,What language is spoken in kuroneko
Q6213604,Joel Hyatt,P21,joel z hyatt is what gender
Q853630,slasher film,R136,what movie would be considered a slasher
Q16115794,Maripol,P21,What is maripol gender
Q5302942,Down for Life,P136,What type of movie is down for life
Q6675887,Looping the Loop,P364,what language do the actors speak in looping the loop
Q1754565,The Reddings,P136,is the reddings funk or rock
Q16214444,Tommy Hayes,P19,What is the birth place of tommy hayes
Q1445071,Newsboys,R175,what is an album by the newsboys
Q5994,piano,R1303,which musicians plays the piano
Q596965,Papillon,P1040,who edited the film papillon
Q7815067,Tom Broadbridge,P21,What gender is tom broadbridge
Q3134980,Mountain Time Zone,R421,Name a town in Montana that is in the mountain time zone
Q485882,Edgar Gonzalez,P19,What was the birth place of Edgar gonzalez
Q1608297,Pamela Racine,P136,what type of music does pamela racine make 
Q13518498,Dave Petitjean,P27,Which country is dave petitjean from
Q4214522,Aaly Karashev,P106,what is aaly karashev job
Q2621980,Leandro N Alem,P119,where in buenos aires argentina is leandro n alem buried in
Q617675,Gamma Canis Majoris,P59,what constellation of gamma canis majoris is 
Q1571956,Sangam,P136,what kind of film is sangam
Q6902658,Monster,P175,What artist produced the album monster
Q885765,Daniel Lindsay Russell,P27,which country is daniel lindsay russell from 
Q104884,Caspar David Friedrich,P19,where was caspar david friedrich born at
Q538065,Prospero Alpini,P20,where did prospero alpini die
Q8061077,Yume Miru Uchuu,P136,What is the music genre of the album yume miru uchuu
Q475693,Oldboy,P58,who wrote the film oldboy
Q4260285,Isaac Finch,P21,Which gender is isaac finch
Q7790454,Thomas Harrison,P19,in which country was thomas harrison born
Q5386361,Eric DeCosta,P27,what is eric decosta official nationality
Q6766286,Marjorie Housepian Dobkin,P19,where was marjorie housepian dobkin born 
Q15980210,Looking Back,P136,what genre is the album looking back
Q380370,Adelard Godbout,P27,What is Adelard Godbout nationality
Q226730,silent film,R136,what is a film in the silent film genre
Q579928,The SpongeBob SquarePants Movie,P495,what country was shown in the spongebob squarepants movie
Q3569479,Witch,P136,What kind of music does witch record
Q543697,John August,P19,Where was john august born
Q910389,12974 Halitherses,P31,what type of celestial body is 12974 halitherses
Q7409275,Samella Lewis,P172,what ethnicity does samella lewis belong to
Q2435373,Hugo Brizuela,P27,which country is hugo brizuela from
Q1351511,Walter Wanger,R1431,what films have walter wanger produced
Q455630,Oskar Merikanto,P21,what is the gender of oskar merikanto
Q464973,Nancy Walker,P106,What is nancy walker profession
Q1356241,What Up Doc,P272,which production company created what up doc
Q3850088,Martin John Spalding,P20,where did martin john spalding breathe his final breath
Q18405,Nights of Cabiria,P86,who wrote the music for nights of cabiria 
Q99714,Claire Rommer,P19,Where in europe was claire rommer born
Q2631300,Jim Harbaugh,R40,who is jim harbaugh dad
Q4017961,Walter Baldock Durrant Mantell,R40,Who was a parent of walter mantell
Q3050325,El duende flamenco de Paco de Lucia,P136,what kind of music is on the album el duende flamenco de paco de lucia
Q61164,Otto Kittel,P607,in which conflict did officer otto kittel participate
Q2526255,film director,R106,who has the profession of a film director
Q2074877,Rajesh Roshan,R86,what film is has the music contributor rajesh roshan
Q632727,Mayaguez,R19,who was born in mayaguez
Q12129959,Two Sisters from Boston,P364,What language was two sisters from boston filmed in
Q5899104,Hope,P136,Which genre of music is on the hope album
Q8007398,William Curtis Bryson,P19,Where in the united states was william curtis bryson born
Q7343666,Robert Dudley,P21,is robert dudley (actor) male or female
Q1570038,Steve Wariner,R175,steve wariner wrote what album
Q76543,Ulrike Meinhof,R112,what organization was founded by ulrike meinhof
Q5525893,Gary Schneider,P21,what gender is gary schneider
Q7916420,Vasco Oliveira,P413,which position does vasco oliveira play in football
Q386854,drummer,R106,Name a drummer
Q343055,David Harvey,P27,what is the nationality of david harvey
Q7716787,The Best Science Fiction Stories and Novels: 1956,P136,what genre is the book the best science fiction stories and novels: 1956
